"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LY6E",1029.9302248954,3.29271202257865,0.658505553956608,5.00027980446711,5.72471743955172e-07,5.19789212099562e-05
"DLGAP5",110.251181215503,8.57258097154072,1.71630091881248,4.99480066553373,5.88965682537069e-07,5.27239995723158e-05
"IGHV3-74",223.731763422502,8.14737989682533,1.63136575981795,4.99420798051722,5.90777065549653e-07,5.27239995723158e-05
"KRT19",11212.4135989836,4.69101225775117,0.939455544553394,4.99333074880219,5.93467949191076e-07,5.27239995723158e-05
"PA2G4P4",230.439950034584,-1.9872101848473,0.397860503105637,-4.99474104450039,5.89147655784114e-07,5.27239995723158e-05
"THBS2",5046.31415997243,3.60654141591071,0.722232047613781,4.99360479478382,5.92626054450932e-07,5.27239995723158e-05
"B3GNT3",162.993940433375,6.62860779062404,1.32980891185003,4.9846318005211,6.20799167597244e-07,5.49154147783124e-05
"FOXS1",46.1552674398124,7.32288598055676,1.46985746364629,4.98203816470123,6.29180214152325e-07,5.54189461277503e-05
"SULT1E1",96.6338810151864,9.51864136870915,1.91157154268772,4.97948476222117,6.37537720265248e-07,5.59161274569661e-05
"PACSIN3",215.937294032738,-1.56840701983433,0.315489613408042,-4.97134280552626,6.64907629018306e-07,5.80695387360013e-05
"MUC3A",1093.23504571454,5.41684480737138,1.09023968134828,4.96848986515742,6.74763262546641e-07,5.86233191669012e-05
"SULT2B1",43.4471717940139,7.33545063319211,1.47657980566948,4.96786601376158,6.76937070579907e-07,5.86233191669012e-05
"GPNMB",1902.51362892708,2.85354063131414,0.574751759235286,4.96482278733833,6.87638296005907e-07,5.9053803829074e-05
"IGKV1-27",438.220236224573,9.25251534499915,1.86359405186012,4.96487705343548,6.87446054675442e-07,5.9053803829074e-05
"MYH1",48.9086900425677,7.38653073821208,1.4881435225924,4.96358760164779,6.92028059787308e-07,5.91841922833038e-05
"COL17A1",7992.89046896895,7.00679087254467,1.41367557614819,4.9564348360859,7.17984323218083e-07,6.09529670392359e-05
"LOC102723407",205.644060677686,9.73049564757179,1.96327322710742,4.95626157033078,7.18624568945433e-07,6.09529670392359e-05
"LY75-CD302",643.423183267729,2.82667452427214,0.571421638154989,4.94674043740963,7.54664977999627e-07,6.37475404161898e-05
"KRT16P2",12.4581537633593,14.3026617202413,2.89390610826054,4.94233785934345,7.71912952926697e-07,6.49383586643761e-05
"E2F8",45.5193226292257,7.9087823290714,1.60247456674579,4.93535591340591,8.00047270574705e-07,6.70316028203872e-05
"IQGAP3",369.725538305976,5.77002267455513,1.1704987941298,4.92954175048493,8.24227205369939e-07,6.87779227930357e-05
"SNORD116-2",778.253690017239,-3.17510926825812,0.644290861497091,-4.9280681412745,8.30466560624202e-07,6.90191382299412e-05
"KIF18B",41.4213863854044,7.21769966363349,1.46748304406808,4.91842116527968,8.72450403622538e-07,7.19283010762565e-05
"TAF1B",241.962929669084,1.84100035826641,0.37430578593807,4.91843948832522,8.72368757008233e-07,7.19283010762565e-05
"IGHG2",6732.64199615853,6.21294073236725,1.26430214519816,4.9141265448011,8.91791378384062e-07,7.32299286847566e-05
"KNL1",105.423380434511,4.9404851586007,1.00627207610654,4.9096912017239,9.12199210240391e-07,7.43135886255522e-05
"SULF1",3279.10923090965,3.69339430973408,0.752261688740546,4.90972006818218,9.12064948013733e-07,7.43135886255522e-05
"MYH2",42.6792379493939,7.84883428880413,1.59909505268046,4.90829752468286,9.18704097973811e-07,7.45488589107804e-05
"APCS",108.68262927413,7.27743264589879,1.48499308288621,4.90065087155455,9.55196710490182e-07,7.7206115293777e-05
"PTBP3",1704.51322083508,1.80989302154292,0.36946577946396,4.89867566129889,9.64847577282598e-07,7.76815367787954e-05
"PDZK1IP1",641.878239990529,3.20350440158877,0.654824100389482,4.89216019948466,9.97352110455983e-07,7.99860869595652e-05
"FANCI",886.438901678594,2.24458559256495,0.459110013492479,4.88899289190023,1.01353154874516e-06,8.09685998108003e-05
"ODAM",67.7569476404703,8.46319475047374,1.7323846139873,4.88528625926471,1.03278690962147e-06,8.21883049969424e-05
"LGR5",509.432361439336,7.11944302940746,1.4577573707385,4.88383264068201,1.04043393497566e-06,8.22423131343423e-05
"MYCL",98.2941025995456,-3.89563744781123,0.79769119524163,-4.88364102681514,1.04144601077402e-06,8.22423131343423e-05
"ANKEF1",391.932175972508,-2.67872089937485,0.549260107080317,-4.87696241697587,1.07731951647817e-06,8.47505059317999e-05
"FXYD3",647.376408297593,5.29037496281997,1.08645378881737,4.86939713154177,1.11939238052592e-06,8.77254614259304e-05
"SGTB",125.044976382303,3.31513938694433,0.68116012831844,4.86690170067399,1.13361377000909e-06,8.85034599002171e-05
"IGLC1",2881.71191420524,6.44041047767555,1.32353584112195,4.86606427840749,1.13842505735912e-06,8.85436938008632e-05
"SNORA14B",220.936422665698,-3.38222817856932,0.695570178037411,-4.86252614813427,1.15897063012818e-06,8.98027957051574e-05
"IGLL5",2909.4934078608,6.44923850156917,1.32658560673033,4.86153209325463,1.16480691060489e-06,8.99169858969187e-05
"SNORA68",1061.55719189507,-3.2307894585908,0.664779021790493,-4.8599449631986,1.17418390654365e-06,9.03026287230264e-05
"F2RL2",138.805438672258,3.28189345965031,0.675506621092865,4.85841790024311,1.18327454881636e-06,9.06634636641414e-05
"LOC105379283",221.895245351427,-3.33665701204751,0.687170909572647,-4.85564357507884,1.19996372189483e-06,9.16016750813864e-05
"PPARG",529.114931979193,4.11367590365108,0.847483730011447,4.85398805661498,1.21003026851765e-06,9.20292762524626e-05
"SLC6A6",732.457419652666,2.81732992246041,0.580691417998115,4.85168169382099,1.2241898676182e-06,9.27638873583775e-05
"ANO1",1397.56579845326,2.2707272536264,0.468292871928907,4.84894686582187,1.24118658896783e-06,9.37073142315603e-05
"TMEM171",31.8227047932446,7.59110917892789,1.56581876965849,4.84801263468282,1.2470446032144e-06,9.3805971959314e-05
"SNORD118",212.560376535096,-3.54441876605251,0.731390926607535,-4.84613445027662,1.25890218074505e-06,9.43535739903138e-05
"EXO1",52.4935415495378,7.15960735711029,1.47775954062333,4.84490687442312,1.26671078898788e-06,9.45948408399607e-05
"ARPC5",457.702819775187,1.87475718697447,0.388243923033411,4.82881270188775,1.37349518808704e-06,0.000102198950619718
"SNORD116-9",771.316337193012,-2.95813776005362,0.613273131740579,-4.82352414764674,1.41043682399826e-06,0.000104570192012332
"IGLC6",373.666659600699,9.06560431733243,1.88063209283712,4.82050920637862,1.4319224803588e-06,0.000105404836580983
"PRR5L",70.6537988461145,4.47281909995635,0.927744388133411,4.82117613123536,1.42714277119225e-06,0.000105404836580983
"NBPF12",26351.4868620619,-2.10393391492688,0.437019283196698,-4.81428164802495,1.47730332437332e-06,0.000108358358785261
"CDKN2A",42.4793740277819,6.70144017666447,1.39283754357773,4.81135808520119,1.49908159215425e-06,0.00010956585353153
"PRDX1",1321.25032595553,2.3031014038745,0.478759203078033,4.81056319976185,1.50505603807395e-06,0.000109613816257039
"EEF1AKMT4-ECE2",268.230358551575,-4.94795022784036,1.02980734231524,-4.80473388033556,1.54957470264113e-06,0.000112458747169494
"SNORA64",353.337133314822,-3.24191012224201,0.675139071903373,-4.80184047577385,1.57213918075261e-06,0.000113696002296463
"NEK2",76.5007477484571,8.70048844849932,1.81406458666776,4.79612937292445,1.61760828834284e-06,0.000116575260248371
"VSTM2L",56.3453891089027,7.07670712797955,1.47617062580739,4.79396284159829,1.6351857473435e-06,0.000117431405709048
"S100A6",3110.70973027116,3.57545399293522,0.746119353253476,4.79206708329485,1.65071685874145e-06,0.000118135156859445
"UGT3A2",6.63229893945927,13.9307506890744,2.90949557931042,4.78802950866697,1.68426887451433e-06,0.000120119258728771
"ERAP2",731.369965707083,3.7696694851005,0.78765712387837,4.78592698627406,1.70199927369848e-06,0.00012096519665586
"AHR",2795.83651021099,2.33763029842656,0.488572276871586,4.78461511036773,1.71315295243672e-06,0.000121339503445613
"FAM83E",193.75219994774,7.39268032720072,1.54533062780311,4.78388261657014,1.71941120307492e-06,0.000121365699680059
"MELK",79.7695338827218,4.81675095581566,1.00750635633643,4.78086408638719,1.74543340491719e-06,0.000122782006514499
"ABAT",3396.72067085214,-3.38659494860564,0.709719333900165,-4.77173832928444,1.82642692454236e-06,0.000128042467148784
"IGHJ5",219.705290489669,8.49773308982231,1.78326822976814,4.76525793931021,1.88612207019247e-06,0.000131375773715698
"TRIM15",53.9145115210248,8.0147687002456,1.68193971186289,4.76519380790918,1.88672209110895e-06,0.000131375773715698
"SYCP2L",99.1139549662357,-3.39290875366528,0.712888116912698,-4.75938463998943,1.94184071758825e-06,0.000134758515253237
"GJB4",81.7858406930583,7.44867284658356,1.5675093170099,4.75191615498164,2.01497931674306e-06,0.000139364894957689
"POC1B-GALNT4",97.2366091876484,2.87705231000829,0.605963249845641,4.74789900334908,2.05540623272427e-06,0.000141685544691237
"TRIT1",360.177373569076,-1.60086738588759,0.337385899600584,-4.74491491133087,2.08594000045133e-06,0.000143311031164341
"C4BPB",46.4749188821337,6.29619107148006,1.32761317989122,4.74248912774123,2.11108162080537e-06,0.000144556489323652
"RNF5P1",77.8421660439675,-4.58964833149185,0.968025924097478,-4.74124526754894,2.12408602302903e-06,0.000144965354373018
"TRIM73",219.931039706677,-3.30017283019982,0.69668111898414,-4.73699191821352,2.1691381237492e-06,0.000147066137725641
"UBE2C",106.716226669594,6.58115043825553,1.38914921416983,4.73754033844988,2.16327805780114e-06,0.000147066137725641
"C10orf71",51.6151387804462,-7.69361020826472,1.62607736115459,-4.73139248602657,2.22984909775835e-06,0.000150449614908397
"FAS",904.30739593492,2.45011681282632,0.517880398022077,4.73104759744522,2.23364136441558e-06,0.000150449614908397
"LOC105373791",1188.16350861095,3.68290416570446,0.779001582386975,4.72772360027755,2.27050969731845e-06,0.000152434773196842
"IGKV3D-15",308.820133106895,8.65825537888523,1.83360482778411,4.72198548328903,2.33553356160643e-06,0.00015629117609828
"AMN",171.042891456572,5.46600464388897,1.15812169050996,4.71971528439478,2.36174974873583e-06,0.000157534058482829
"HEPH",461.382811698155,3.41766220430195,0.724740409870447,4.71570531704295,2.40874851285452e-06,0.000160150695478853
"COL8A1",313.556561322767,3.98632255841696,0.845521279631491,4.71463303697613,2.42146751775188e-06,0.000160478672052682
"MICOS10-NBL1",347.773263528321,2.49116055779631,0.529459302355096,4.70510301115751,2.5373780232647e-06,0.00016762146935099
"EPHX4",31.9162270771035,7.07518577989858,1.50503042077191,4.70102509706734,2.58858694118602e-06,0.000170458036564808
"ZDHHC20",678.110231596944,2.1385135460823,0.455357269263864,4.69634217004913,2.64861714702969e-06,0.000173855566934487
"TNFSF11",51.9446530596271,7.18705514486552,1.53266368242825,4.68925781126283,2.74197748948896e-06,0.000179412374717006
"ASPM",517.146862492457,5.07322112226612,1.08257824930956,4.68623965565692,2.78270398967062e-06,0.000180928428804735
"SGPP2",345.135993294367,3.9324434903415,0.839037297175993,4.68685182837187,2.77439678463893e-06,0.000180928428804735
"IGHV4-39",334.755116819119,8.30783133705601,1.77441985632053,4.68199863040493,2.84091379812619e-06,0.000184029033381086
"MUC16",5875.07430635619,7.26527348558316,1.55213406405371,4.68082857907803,2.85717775372119e-06,0.000184029033381086
"PITX1",274.385785826642,8.94400285481531,1.91074724096367,4.68089272252695,2.8562838366965e-06,0.000184029033381086
"MUC5B-AS1",1016.69446900968,6.02984847160532,1.28971678811973,4.67532758133373,2.93484765095718e-06,0.000188435440726809
"SGO1",24.6613084756556,6.95941506185119,1.48874133141854,4.67469728621017,2.94387520809435e-06,0.000188435440726809
"FADD",70.7163755736164,2.53367356415583,0.542092698798866,4.67387509510787,2.95569129228182e-06,0.000188606047136906
"KDM8",168.305276135907,-2.24433820617785,0.480384523292316,-4.67196193332016,2.98336259636121e-06,0.000189784217511114
"BMAL2-AS1",25.9715079548714,5.68603520212771,1.22082514571089,4.65753447338826,3.20018848544347e-06,0.000202951030379924
"CKLF",255.951288392574,2.24471560600773,0.482279402034136,4.654388299687,3.24943933087585e-06,0.000205442313032768
"LRP1",17125.4516515184,2.04761036012832,0.440093636018149,4.65266977876472,3.27664756029082e-06,0.000206528999587627
"GRK4",83.0669053963134,-2.17747196575522,0.468260644043974,-4.65012807172992,3.31728966923708e-06,0.000207189870826198
"IGKV4-1",392.189371659994,8.15584022644601,1.75361371537459,4.65087616214489,3.30527770366719e-06,0.000207189870826198
"MUC12",5731.47018063107,6.98752680951617,1.5026314222295,4.65019345805277,3.31623810430493e-06,0.000207189870826198
"ARHGAP42",420.512233322653,2.29994963178301,0.494741247219392,4.64879296947543,3.33883129303931e-06,0.000207905292389224
"HLA-DMA",713.787322900512,2.90345954393941,0.626050434531191,4.63774064163637,3.52238395334663e-06,0.000218674264043456
"AQP5",194.614579223192,7.16049554312743,1.54672361857814,4.62946027145425,3.66620053726584e-06,0.000226919096917676
"SPDEF",55.860481297468,7.71041607512978,1.66674751289571,4.62602524705985,3.72749881501399e-06,0.00023002238944986
"RPLP0P2",23.468910726954,7.15811745731731,1.5480685369781,4.62390216345995,3.76587541726488e-06,0.000231696890224616
"CCL15",36.4431284078073,7.85994517468278,1.7008058672872,4.6213064793923,3.81330943565914e-06,0.000231846963947996
"GBP3",2186.53856003783,2.69270336102385,0.582497351908141,4.62268772931433,3.78799737374686e-06,0.000231846963947996
"GGPS1",109.722144578477,1.8383505237372,0.397750780149399,4.62186528722004,3.80304954904672e-06,0.000231846963947996
"MOB1A",637.512846860453,1.8556371362238,0.401538882680076,4.62131369156165,3.81317684912241e-06,0.000231846963947996
"LPCAT4",738.688355727861,2.64439693805104,0.572966642909589,4.61527205950855,3.92580703534381e-06,0.000237984731780798
"ADGRF4",45.6313353437661,6.64423142684708,1.44030607678461,4.61306907881683,3.96766363954321e-06,0.000239816760336144
"CDKN3",49.5474200565835,7.4987818450847,1.62614994273014,4.61137171182074,4.00020498263317e-06,0.000240373833519103
"SNORA67",476.057246256068,-2.40685054066785,0.521892159730118,-4.61177754023454,3.99240138982665e-06,0.000240373833519103
"LOC100652768",244.822376401326,-2.32090156544854,0.503575741146769,-4.60884307127914,4.0491580163686e-06,0.000242608127544689
"KRT6C",1652.41616172559,10.2662941960472,2.22830487293208,4.6072215345194,4.08085162013319e-06,0.000243464958460316
"TM4SF1",2780.71031617386,2.08662168062908,0.452933602782215,4.60690411974666,4.0870833839828e-06,0.000243464958460316
"SDR39U1",253.42167018143,-1.32252230981003,0.287347521198005,-4.60251859593632,4.17412280444401e-06,0.000247933271246097
"CRELD2",608.065967077359,-2.73907730400117,0.596334914372546,-4.59318620792677,4.36529218943688e-06,0.00025854321067955
"IGHA1",6924.85958946488,5.69720246536541,1.24163356978196,4.58847328553291,4.46499432380858e-06,0.000263690538704925
"ATP12A",32.0236903541818,-7.70111297680647,1.68055573952541,-4.58247994736625,4.5949378347932e-06,0.000270589324894065
"H3C15",467.570823018014,4.73390415722877,1.03328762894989,4.58140020706504,4.61872992762094e-06,0.000271215505806824
"HOXD8",22.6146143512888,6.15313050180815,1.34395864471208,4.57836297717804,4.68628985809343e-06,0.000274400909844215
"MGLL",731.526658980869,3.05878656091919,0.66876999935369,4.57374966561785,4.79072195829881e-06,0.000279721162273362
"IGKV1-6",389.900672073772,9.65458027476962,2.11239777279751,4.57043668531414,4.86708955532556e-06,0.000283377352612472
"PLCE1-AS1",96.379069716284,-3.44945119095459,0.755030478813503,-4.56862509229461,4.90934031066494e-06,0.000285032149698916
"PRRG1",57.6567253738857,2.73514587814557,0.599103279418174,4.56539960990005,4.98543735497692e-06,0.000288637217200644
"ANXA10",1172.43788226547,5.74498383206892,1.25937939910136,4.56175782783828,5.07271356688822e-06,0.00029286750511802
"NMI",364.10357096116,1.8203851398547,0.39950336386858,4.55662030533873,5.19832703167737e-06,0.000299281336452241
"H1-3",322.477009280691,3.67194219152627,0.806103027510061,4.55517727413626,5.23414178566889e-06,0.000300503889538778
"APOL1",883.479544047863,3.98958003129377,0.877042876176195,4.54889964865557,5.39271498486479e-06,0.000308747912647356
"RNA5-8SN4",6114.0162074276,-3.13689485130719,0.690423551345372,-4.54343546826377,5.53447535165804e-06,0.000315986347570703
"IGLC2",8673.30556749922,5.58252148746568,1.22995261537703,4.53881020916763,5.65725248252744e-06,0.000322103952810423
"CCNA2",131.439335200195,2.59980211485484,0.572905003056185,4.53792880318044,5.68094321693892e-06,0.000322561764860408
"C5orf46",18.7242229630735,6.40004865112249,1.41076985598642,4.5365646451579,5.71779685024884e-06,0.000323762392528788
"SNORA23",1680.64357971045,-3.14147596115476,0.6929281816891,-4.53362418237489,5.79801522192224e-06,0.000327405182846683
"BRCA2",234.421749853839,2.50218989073472,0.55292221322545,4.52539223580527,6.02835937534957e-06,0.000334936888497033
"DNAJC13",2293.93857015209,0.907816510565436,0.200605879647578,4.52537339463966,6.02889649373632e-06,0.000334936888497033
"PMAIP1",24.8767723556837,6.35288544702924,1.40359339128332,4.52615799310707,6.00656810405701e-06,0.000334936888497033
"S100A14",417.53042407489,5.56557449410658,1.22940091128975,4.52706228130888,5.98093170857934e-06,0.000334936888497033
"SNORA24",2256.86728863297,-2.30284537342928,0.508607432501201,-4.52774620713755,5.9616121267298e-06,0.000334936888497033
"SNORA52",631.584484437563,-2.39513850570494,0.52925385744886,-4.52550032842487,6.02527878774918e-06,0.000334936888497033
"TSPAN8",3112.00619784607,4.86633332784737,1.07603676520211,4.52246009171754,6.11250139967842e-06,0.000338668726744011
"ADAMTS14",110.067786479323,5.74558149356622,1.27175462283269,4.51783810368119,6.24742213934785e-06,0.000341977057061489
"C19orf33",486.916096443713,4.78493649084599,1.05872678155356,4.51951964776469,6.1980095829099e-06,0.000341977057061489
"RNA5-8SN5",5320.28090605897,-3.06639486339035,0.678770027518244,-4.51757552495632,6.25517202038627e-06,0.000341977057061489
"UGT1A1",62.39469639639,7.73728602796303,1.71235000804579,4.51851898946358,6.22736891043817e-06,0.000341977057061489
"UGT1A6",64.8711552466153,7.49709591610709,1.65924360390666,4.51838168817124,6.23140769960016e-06,0.000341977057061489
"AMER1",248.571895248645,-1.3492885107816,0.298728770981425,-4.5167678571727,6.2790676415101e-06,0.000342375299362869
